Handle ,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status,
Black-smoked-oranj-unisex-sneaker-0012705,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty336/product/media/images/20220220/18/54173689/383752502/7/7_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,
Black-smoked-oranj-unisex-sneaker-0012705,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty519/product/media/images/20220903/0/168754566/383752502/3/3_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-Woman-Sneaker-0012141,Beige Woman Sneaker 0012141,Made in Turkey.,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,36,,,,,36,200,shopify,5998,deny,manual,48.72,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46115992/381831869/1/1_org_zoom.jpg,1,,FALSE,Beige Woman Sneaker 0012141,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Beige-Woman-Sneaker-0012141,,,,,,,,,37,,,,,37,200,shopify,5998,deny,manual,48.72,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46115992/381831869/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-Woman-Sneaker-0012141,,,,,,,,,38,,,,,38,200,shopify,5998,deny,manual,48.72,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46115992/381831869/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-Woman-Sneaker-0012141,,,,,,,,,39,,,,,39,200,shopify,5998,deny,manual,48.72,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46115992/381831869/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-Woman-Sneaker-0012141,,,,,,,,,40,,,,,40,200,shopify,5998,deny,manual,48.72,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46115992/381831869/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-Woman-Sneaker-0012141,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46115992/381831869/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-Woman-Sneaker-0012141,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46115992/381831869/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-Woman-Sneaker-0012141,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/9/46115992/381831869/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-Woman-Sneaker-0012141,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/9/46115992/381831869/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Black-White-Anorak-Women-Sneaker-0012142,Black White Anorak Women Sneaker 0012142,A maximum of 10 orders can be given from this product.He reserves the right to cancel the trendyols over 10 pieces.,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,36,,,,,36,200,shopify,8365,deny,manual,51.44,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/10/46128301/381844618/1/1_org_zoom.jpg,1,,FALSE,Black White Anorak Women Sneaker 0012142,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Black-White-Anorak-Women-Sneaker-0012142,,,,,,,,,37,,,,,37,200,shopify,8365,deny,manual,51.44,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/10/46128301/381844618/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-White-Anorak-Women-Sneaker-0012142,,,,,,,,,38,,,,,38,200,shopify,8365,deny,manual,51.44,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/10/46128301/381844618/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-White-Anorak-Women-Sneaker-0012142,,,,,,,,,39,,,,,39,200,shopify,8365,deny,manual,51.44,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/10/46128301/381844618/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-White-Anorak-Women-Sneaker-0012142,,,,,,,,,40,,,,,40,200,shopify,8365,deny,manual,51.44,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/10/46128301/381844618/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-White-Anorak-Women-Sneaker-0012142,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/10/46128301/381844618/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Black-White-Anorak-Women-Sneaker-0012142,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty324/product/media/images/20220207/10/46128301/381844618/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Black-White-Anorak-Women-Sneaker-0012142,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/10/46128301/381844618/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Black-White-Anorak-Women-Sneaker-0012142,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/10/46128301/381844618/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,Beige woman zipper boat 0012299,Made in Turkey.,RÝCCON,,Bot & Bootie,Bot & Bootie,TRUE,Body size,36,,,,,36,200,shopify,4681,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/17/167474602/528915002/1/1_org_zoom.jpg,1,,FALSE,Beige woman zipper boat 0012299,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Beige-woman-zipper-boat-0012299,,,,,,,,,37,,,,,37,200,shopify,4681,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/17/167474602/528915002/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,,,,,,,,,38,,,,,38,200,shopify,4681,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/17/167474602/528915002/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,,,,,,,,,39,,,,,39,200,shopify,4681,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/17/167474602/528915002/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,,,,,,,,,40,,,,,40,200,shopify,4681,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/17/167474602/528915002/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/17/167474602/528915002/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/17/167474602/528915002/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/17/167474602/528915002/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/17/167474602/528915002/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty521/product/media/images/20220831/17/167474602/528915002/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty521/product/media/images/20220831/17/167474602/528915002/7/7_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-woman-zipper-boat-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty521/product/media/images/20220831/17/167474602/528915002/8/8_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,Hockey Unicex Snake Boat 122,OrtaPedic Inner Base,RÝCCON,,Bot & Bootie,Bot & Bootie,TRUE,Body size,36,,,,,36,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,1,,FALSE,Hockey Unicex Snake Boat 122,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,37,,,,,37,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,38,,,,,38,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,39,,,,,39,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,40,,,,,40,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,41,,,,,41,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,42,,,,,42,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,43,,,,,43,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,44,,,,,44,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,45,,,,,45,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,46,,,,,46,200,shopify,5021,deny,manual,60.44,65.86,TRUE,TRUE,,https://cdn.dsmcdn.com/ty519/product/media/images/20220831/10/166923110/83476917/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/10/166923110/83476917/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/10/166923110/83476917/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty521/product/media/images/20220831/10/166923110/83476917/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/10/166923110/83476917/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty521/product/media/images/20220831/10/166923110/83476917/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Hockey-Unicex-Snake-Boat-122,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty521/product/media/images/20220831/10/166923110/83476917/7/7_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Orange-Woman-Sneaker-0012190,Black Orange Woman Sneaker 0012190,Made in Turkey.,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,36,,,,,36,200,shopify,4143,deny,manual,49.63,49.63,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53749447/392276675/1/1_org_zoom.jpg,1,,FALSE,Black Orange Woman Sneaker 0012190,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Black-Orange-Woman-Sneaker-0012190,,,,,,,,,37,,,,,37,200,shopify,4143,deny,manual,49.63,49.63,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53749447/392276675/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Orange-Woman-Sneaker-0012190,,,,,,,,,38,,,,,38,200,shopify,4143,deny,manual,49.63,49.63,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53749447/392276675/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Orange-Woman-Sneaker-0012190,,,,,,,,,39,,,,,39,200,shopify,4143,deny,manual,49.63,49.63,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53749447/392276675/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Orange-Woman-Sneaker-0012190,,,,,,,,,40,,,,,40,200,shopify,4143,deny,manual,49.63,49.63,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53749447/392276675/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Orange-Woman-Sneaker-0012190,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53749447/392276675/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Orange-Woman-Sneaker-0012190,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty337/product/media/images/20220219/18/53749447/392276675/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Orange-Woman-Sneaker-0012190,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53749447/392276675/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Orange-Woman-Sneaker-0012190,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty337/product/media/images/20220219/18/53749447/392276675/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Extra-Matte-Black-Women-Zipper-Boots-0012212,Extra Matte Black Women Zipper Boots 0012212,Made in Turkey.,RÝCCON,,Boots,Boots,TRUE,Body size,36,,,,,36,200,shopify,222,deny,manual,73.08,75.8,TRUE,TRUE,,https://cdn.dsmcdn.com/ty501/product/media/images/20220810/18/157605142/528915456/1/1_org_zoom.jpg,1,,FALSE,Extra Matte Black Women Zipper Boots 0012212,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Extra-Matte-Black-Women-Zipper-Boots-0012212,,,,,,,,,37,,,,,37,200,shopify,222,deny,manual,73.08,75.8,TRUE,TRUE,,https://cdn.dsmcdn.com/ty501/product/media/images/20220810/18/157605142/528915456/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Extra-Matte-Black-Women-Zipper-Boots-0012212,,,,,,,,,38,,,,,38,200,shopify,222,deny,manual,73.08,75.8,TRUE,TRUE,,https://cdn.dsmcdn.com/ty501/product/media/images/20220810/18/157605142/528915456/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Extra-Matte-Black-Women-Zipper-Boots-0012212,,,,,,,,,39,,,,,39,200,shopify,222,deny,manual,73.08,75.8,TRUE,TRUE,,https://cdn.dsmcdn.com/ty501/product/media/images/20220810/18/157605142/528915456/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Extra-Matte-Black-Women-Zipper-Boots-0012212,,,,,,,,,40,,,,,40,200,shopify,222,deny,manual,73.08,75.8,TRUE,TRUE,,https://cdn.dsmcdn.com/ty501/product/media/images/20220810/18/157605142/528915456/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Extra-Matte-Black-Women-Zipper-Boots-0012212,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty502/product/media/images/20220810/18/157605142/528915456/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Extra-Matte-Black-Women-Zipper-Boots-0012212,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty501/product/media/images/20220810/18/157605142/528915456/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Extra-Matte-Black-Women-Zipper-Boots-0012212,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty502/product/media/images/20220810/18/157605142/528915456/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Extra-Matte-Black-Women-Zipper-Boots-0012212,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty501/product/media/images/20220810/18/157605142/528915456/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Skin-Women's-Platform-Heels-Shoes-00122001,Black Skin Women's Platform Heels Shoes 00122001,Heel height: 12 cm,RÝCCON,,Classic heels,Classic heels,TRUE,Body size,35,,,,,35,200,shopify,6943,deny,manual,37.9,37.9,TRUE,TRUE,,https://cdn.dsmcdn.com/ty348/product/media/images/20220304/13/62466394/403558399/1/1_org_zoom.jpg,1,,FALSE,Black Skin Women's Platform Heels Shoes 00122001,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Black-Skin-Women's-Platform-Heels-Shoes-00122001,,,,,,,,,36,,,,,36,200,shopify,6943,deny,manual,37.9,37.9,TRUE,TRUE,,https://cdn.dsmcdn.com/ty348/product/media/images/20220304/13/62466394/403558399/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Skin-Women's-Platform-Heels-Shoes-00122001,,,,,,,,,37,,,,,37,200,shopify,6943,deny,manual,37.9,37.9,TRUE,TRUE,,https://cdn.dsmcdn.com/ty348/product/media/images/20220304/13/62466394/403558399/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Skin-Women's-Platform-Heels-Shoes-00122001,,,,,,,,,38,,,,,38,200,shopify,6943,deny,manual,37.9,37.9,TRUE,TRUE,,https://cdn.dsmcdn.com/ty348/product/media/images/20220304/13/62466394/403558399/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Skin-Women's-Platform-Heels-Shoes-00122001,,,,,,,,,39,,,,,39,200,shopify,6943,deny,manual,37.9,37.9,TRUE,TRUE,,https://cdn.dsmcdn.com/ty348/product/media/images/20220304/13/62466394/403558399/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Skin-Women's-Platform-Heels-Shoes-00122001,,,,,,,,,40,,,,,40,200,shopify,6943,deny,manual,37.9,37.9,TRUE,TRUE,,https://cdn.dsmcdn.com/ty348/product/media/images/20220304/13/62466394/403558399/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Skin-Women's-Platform-Heels-Shoes-00122001,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty349/product/media/images/20220304/13/62466394/403558399/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Skin-Women's-Platform-Heels-Shoes-00122001,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty348/product/media/images/20220304/13/62466394/403558399/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Skin-Women's-Platform-Heels-Shoes-00122001,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty349/product/media/images/20220304/13/62466394/403558399/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Skin-Women's-Platform-Heels-Shoes-00122001,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty349/product/media/images/20220304/13/62466394/403558399/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,Men's Gray La?þ?ð??kl?? Sneaker 0012072,OrtaPedic Inner Base,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,36,,,,,36,200,shopify,2727,deny,manual,45.12,47.81,TRUE,TRUE,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/3/3_org_zoom.jpg,1,,FALSE,Men's Gray La?þ?ð??kl?? Sneaker 0012072,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,37,,,,,37,200,shopify,2727,deny,manual,45.12,47.81,TRUE,TRUE,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/3/3_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,38,,,,,38,200,shopify,2727,deny,manual,45.12,47.81,TRUE,TRUE,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/3/3_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,39,,,,,39,200,shopify,2727,deny,manual,45.12,47.81,TRUE,TRUE,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/3/3_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,40,,,,,40,200,shopify,2727,deny,manual,45.12,47.81,TRUE,TRUE,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/3/3_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,41,,,,,41,200,shopify,2727,deny,manual,45.12,47.81,TRUE,TRUE,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/3/3_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,42,,,,,42,200,shopify,2727,deny,manual,45.12,47.81,TRUE,TRUE,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/3/3_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,43,,,,,43,200,shopify,2727,deny,manual,45.12,47.81,TRUE,TRUE,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/3/3_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,44,,,,,44,200,shopify,2727,deny,manual,45.12,47.81,TRUE,TRUE,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/3/3_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty46/product/media/images/20210104/13/45601262/86178885/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty45/product/media/images/20210104/13/45601262/86178885/2/2_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Men's-Gray-La?þ?ð??kl??-Sneaker-0012072,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty44/product/media/images/20210104/13/45601262/86178885/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
